marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,E,S,L,C,evaluation,Wdata
US,50497592,R11DDI5O18FOB,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,1,1,1,1.0,Buying Second Dryer for Reserve,"Bought this hair dryer over a year ago and my husband and I have used it<br />everyday since with no problems.  It is easy to fold when we travel and<br />love the fact that the cord retracts.  I decided to go ahead and order a<br />second one to have on hand when this one goes out because with my luck<br />it wouldn't be available then, and I really like it.",2012-05-29,0.2583333333333333,0.3583333333333333,393,0.4050140682068636,1.0,0.2728328120446896
US,13257481,R29ZBWI2ETMZCE,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,LOVE IT!!!,Every day I used to dread blow drying my hair. It's long and thick and after a half an hour it still wouldn't be dry. This hair dryer gets my hair completely dry in 3-4 minutes max. It has totally changed my life. I have bought one more just to have on hand. You never know how long a hair dryer will last.,2012-05-29,0.07765625,0.4558333333333333,317,0.1978331917607429,1.0,0.13326792884708272
US,48534974,R3REYF2YG3V9RO,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,1,1,1,1.0,Andis 1875 watts,"Used this product for the first time at the Hilton in New York City. Works great. Very powerful & I like the retractable cord,very nice . Would recommend highly.Great price also.",2012-06-02,0.4352727272727273,0.7075757575757576,195,0.3223355232374322,1.0,0.21749221325761797
US,19253547,R3DBE29D290PV4,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,1,1,1,1.0,It's like being at a hotel!,My wife and I always comment on how nice the hair dryers are in a hotel. This is exactly what we were looking for. It pretty much cuts the drying time in half from our old hair dryer.,2012-06-06,0.2055555555555555,0.4694444444444445,211,0.2804252414929006,1.0,0.1895223976627859
US,42894908,RJLZN4EGY459V,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,Love this hairdryer,"I first discovered this hairdryer at the Ritz Carlton Kapalua resort and loved it.  I ordered one for myself as soon as I returned home.  Love the way it dries my hair without scorching, frizzing or so much pressure I can't style it properly.  Medium works great for me.  Also loved the folding handle as my bathroom space is limited.  As others have mentioned, be careful not to pull the cord out too far, as mine stopped retracting after 18 months.  With almost 3 years of daily use, it finally died.  I immediately ordered another one.  At this price, one every 3 years is a bargain.",2012-06-22,0.2752747252747253,0.5635531135531135,606,0.3410195172003616,1.0,0.23197585209666863
US,48030884,R27E3YB4H57U8Z,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,I love this hair dryer,"I used this hair dryer for the first time at a hotel and just had to have one.  I love it!!  It's lightweight, has a retractable cord and folds.  Great for travel or storage!  I'm on my 2nd one and bought a 3rd to keep just in case.",2012-06-23,0.421875,0.3805555555555555,255,0.4393640166817028,1.0,0.2989948302844939
US,19788131,R1FJ0ULCZQJ6AD,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,0.6,7,8,1,1.0,Misrepresented it is not small for traveling purposes,I feel that this product was misrepresented since it was listed in the travel dryers.  It is the size of any large dryer and I needed a dryer for traveling that was compact to fit into a small case. It had all the requirements I wanted except way too large.  I have two large ones already.<br />IT WAS NOT COMPACT  That was my only complaint.  I sent it back of course.,2012-07-03,0.0686507936507936,0.4095238095238095,423,0.2223306959562136,1.3086092791983093,0.19879306033215638
US,48822258,RQR8X0GR9AGWI,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,1,1,1.0,Met expectations,I did considerable research before choosing the Andis RC-2 Ionic 1875W Ceramic Hair Dryer for my wife.  She wanted a dryer that was easy to store and that would dry her hair quickly.  So far it meets all of her expectations and we're very satisfied.  We are being careful with the retractable cord as others have suggested.,2012-07-22,0.1861111111111111,0.8138888888888888,340,0.1633502730066136,1.0,0.1124662584101671
US,47911337,RG2RHL3RO6P1,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,-1.0,0,0,1,1.0,Piece of junk.,"I thought this hair dryer would be great for traveling because it folds and has the retractable cord.  First hotel I plugged it in, the power in our room went out.  Second hotel, same thing.  I didn't use it the rest of our trip.  I tried it again when we got home.  As soon as I tried to plug it in it sparked.  In the trash it went.  Big waste of money,",2012-07-26,0.1416666666666667,0.2180555555555555,370,0.4252341102488893,-1.0,-0.2932406935288158
US,35333515,R3VE8K4R3I9SL2,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,I'm Buying Another,"This hairdryer has all the features I want: retractable cord, powerful, folds up, cool botton and attractive.  I bought mine over 5 years ago and used it every other day, and the cord and casing all are in excellent condition still, but the motor just died.  I think over 5 years is a reasonable time, so I'm bying the same one again.",2012-07-30,0.3607142857142857,0.6785714285714286,353,0.323395876360858,1.0,0.22336919363394428
US,50837193,R17GAIYSMHOAS8,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,-0.2,1,1,1,1.0,I like it but,I like it but the other reviewers that said that it stops retracting were right. But it's powerful and I like that it folds in half. So now I just wrap the cord around it. But I wish it still retracted. :(,2012-08-04,-0.0911904761904762,0.6154761904761904,219,-0.135906962263164,-0.2,-0.01881155806779623
US,17297594,RHY8LH42IEQ3D,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,1,1,1,1.0,Great little hairdryer....,"a little powerhouse, that stores its own cord, fits nicely in a drawer, and, so far, reliable.  I used this model at the Four Seasons Santa Barbara, and was able to locate it on Amazon.  I ordered one for each of my bathrooms!",2012-08-05,0.3357142857142857,0.7678571428571429,253,0.2635468646075395,1.0,0.18246667896328272
US,42401272,R1IXIYHRAME1PT,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,1,1,1,1.0,Love this dryer,I bought this dryer after trying it at a hotel we stayed at.  Love the way it folds up and is easy to transport and store. Great product at a great price,2012-08-06,0.6066666666666667,0.7066666666666667,169,0.3968084899776473,1.0,0.27483956226575074
US,42251234,R2ZENXERDP5E60,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,1,1,1,1.0,The Best!,"I used one of these at the Marriot, and I loved it so much that I had to have one!  Love the power that it has and the folding handle.",2012-08-11,0.6125,0.475,144,0.4335802975806209,1.0,0.3009052037694898
US,43423482,R37Z96KPL3N347,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,0.6,0,0,1,1.0,Good lifespan for price,"It lasted a little over a year and a half, which is decent for the $20 I paid. The fan runs, but the housing has separated where the silver part and black part meet, leaving a crack that allows strands of hair to be sucked into the fan/heater assembly. I'm looking for something a little more durable, even if it ends up costing a bit more. It does reduce frizz! Travels well domestically within the US, but is not a dual-voltage dryer.",2012-09-09,0.1604166666666666,0.4833333333333334,460,0.278786677521611,0.6,0.1174218185510671
US,34206266,R2WL0WLH9SE528,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,1,1,1,1.0,Adis Hair dryer,I was able to test drive this hair dryer at La bellaserra hotel in Paso Robles.  It was so fantastic I had to get one for home.  Leaves your hair soft and dries it  in less time!,2012-09-09,0.1979166666666666,0.4854166666666666,194,0.2642341585551014,1.0,0.185487434913061
US,31312259,R2JZ6LTW32CBM6,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,0.6,0,0,1,1.0,Strong dryer,I've been looking for a powerful hair dryer and found this at a resort.  I was happy that I found it online and it was so reasonable.  I like the retraactable cord and hope it lasts.  Some of the reviews were negative on this.  It leaves my hair dry in minutes and soft.  More powerful than some of the other larger hair dryers I've purchased.,2012-09-09,0.1946969696969697,0.6416666666666666,356,0.2263926395141606,0.6,0.09535403798579367
US,10319515,R1EMJV1REJ0T4H,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,-1.0,0,1,1,1.0,Don't buy this Andis blow dryer!,"I purchased this hair dryer because when I was staying at the Cosmopolitan Hotel in Las Vegas, they stocked one in the room and I really liked it - so when I got home I ordered one for myself.  In less than a year, the thing kept cutting out on me.  I would wait several minutes to see if it would work again, but it didn't until I kept blowing on it.  Well today it started making some strange loud crackling sounds.  I was going to blow on it, but decided I didn't want to risk it blowing up in my hand.",2012-09-26,-0.0166666666666666,0.4023809523809523,538,-0.1333099732965327,-1.0,-0.09420473622055475
US,49484804,R141P3NDA9NAN9,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,I bought this after trying it at a hotel,"I recently stayed in a high-end hotel, and this is the hairdryer that was in my room.  After using it just once, I had to buy one for myself whatever the cost.  When I got home and placed the order, I was surprised and pleased to see that this hair dryer is also a great value.  There are not too many bells and whistles on this dryer, just a good, strong flow of air that isn't too loud.  It also folds into a compact size and includes a retractable cord, so it is easy to store in a drawer.",2012-10-03,0.3962962962962962,0.7074074074074074,533,0.3592095144910389,1.0,0.2545306823925221
US,23579827,R2S65FOR45M0V4,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,Nice product and very portable,This hairdryer works and is easily portable.<br />It been taken to many places since I bought it<br />and my wife - who is fussy about stuff like this -<br />adores it!,2012-10-08,0.4645833333333333,0.6583333333333333,199,0.3518826567086992,1.0,0.24982312996930214
US,11867633,R2TSNXISZIZ2GC,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,Great hair dryer,This is a great hair dryer.  Easy to use and store.  I don't like cords loose on things and the cord stores in the handle of the dryer with just a press of a button.  We had stayed at the Fairmont Hotel in Washington DC and this was the dryer they have in their bathrooms.  I liked it so much that I looked on Amazon.com and sure enough I found it and bought it (much cheaper than I thought it would be too).  My hair is short and fine but this drys it in half of the time as my old one and gives it lots of volume.,2012-10-09,0.2928007889546351,0.489086127547666,532,0.3790438166546533,1.0,0.26921081199385255
US,28839954,RCQ9MP2PZJ4N6,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,0.6,0,0,1,1.0,Exactly what I expected,"I bought this hairdryer bc I was looking for a compact dryer with a retractable cord and handle. This is exactly what I wanted. The grip is matte so it gives a nice grip, it folds to make the dryer smaller. The retractable cord works well and makes the dryer very convenient to use in my small bathroom or if I'm traveling. The settings are also good - 3 varieties that dry my hair quickly. The dryer is not very loud either, it's a reasonable noise level.",2012-10-20,0.1731837606837606,0.5012820512820513,480,0.2822818532752021,0.6,0.12080482614573315
US,23524149,R20BU5P2MYFQSI,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,"Attractive, functional, and durable. Great for at home or on the road.","I recently was medically retired from the military. As part of my transition to the civilian world, I have decided to grow out my hair because, in my mind, I believe I will one day look as stylish and sexy as Leonardo Decaprio. I am finding, though, that to achieve that look there is a lot involved including blow drying your hair. Not just for style but functionality as walking around all morning with wet hair is not fun.<br /><br />This ceramic hair dryer is amazing. It folds up saving space which is great since I am an organized O.C.D. son of a gun after so many years in the military. To add to the storage technique the cord conveniently retracts back into the main body of the blow dryer.<br /><br />This means that I can use the hair dryer both at the home and on the road as I do travel quite  a bit and find the hair dryers that come free in many hotel rooms leaving a lot to be desired.<br /><br />For its size, this hair dryer is also very powerful. I was surprised at both the amount of air it is able to blow as well as how hot it is capable of getting. It comes with a cool blast button which circulates regular room air. I use this setting when blowing hair off my neck after shaving it or after cutting my children's hair.<br /><br />Probably one of the biggest selling points, since I am a man, is the stylish grey/silver/black colors that feel manly in my hand versus the lime green and hot pink blow dryer my wife tried to get me to use the other morning.<br /><br />Overall, a very attractive and functional hair dryer that also has durability on its side. A great investment.",2012-10-24,0.2768279569892473,0.592266335814723,1672,0.3819457052221534,1.0,0.272848390411863
US,20001088,R17GYCWMPG32X0,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,A Great Mid-Sized-Compact Hair Dryer,"I have used my Andis RC-2 Ionic 1875W Ceramic Hair Dryer with Folding Handle and Retractable Cord for at least three times a week since I got it, but it has been only about a month since it arrived!  That is not a long time to evaluate it thoroughly, but it has been excellent so far.  Due to the retractable cord feature the barrel is a little fatter than other hair dryers that I have tried, but so far it is better than any other dryer I have used!  I think that if you use reasonable care when retracting the cord (like running the cord through your fingers as it retracts, to slow it down and straighten out any twists), it should last a long time.  I think that letting the cord zoom up at full speed, like I have inadvertently done twice, might shorten the Cord Retraction devices life (as some reviewers have reported).  I do not think that will be a problem though, if you use reasonable care and let the cord retract through your fingers.  The ionizer feature appears to really help make the hair easier to manage, too!",2012-10-25,0.1062847222222222,0.5390277777777779,1066,0.2293145159924445,1.0,0.16387721464842556
US,40820142,R1BYM4AN3HYPI1,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,Terrific hairdryer,"Like others that have reviewed, I had used this hair dryer at the Cosmpolitan Hotel in Vegas.<br />Took a photo with my phone so I could order one when I got home.<br />I have lots of hair and it does a great job and has the benefit<br />of folding and retractable cord.",2012-10-31,0.4,0.875,289,0.2798761155565897,1.0,0.20047262762625287
US,13977286,RT9WWRDDK8TY,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,-1.0,0,0,1,0.1,It is not dual voltage,It did not work in Europe. Every hotel in the US has a hair dryer. Why would I carry this with me? However we need it in Europe when we travel. Garbage!,2012-11-04,0.764146267469737,0.0,175,0.5687303440866736,-0.1,-0.040800220336652676
US,12176918,R1P3XCH8CYVN72,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,A very handy hair dryer,"I bought this for travel purposes and it has exceeded my expectations. When folded up, this hair dryer fits in the smallest places and isn't bulky at all. This portable hair dryer is pretty strong and dries my hair just as quickly as any other large dryer I have ever tried. The only criticism I have for this product would be how loud it is.",2012-11-15,0.2482440476190476,0.7296130952380953,366,0.2351773851254669,1.0,0.16942608537657466
US,13685992,R1X13J2JZ08NEJ,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,Great Blow Dryer,This blow dryer is great.  It blow dries my hair in about half the time of my old blow dryer.  It also helps tame my frizzy hair.  Love it.,2012-11-16,0.3027777777777778,0.4472222222222222,156,0.3258968679300447,1.0,0.23487173833483407
US,51682689,R3L5P7SHLZ4UO9,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,-1.0,1,1,1,1.0,If you want your cord retractable dont buy it.,I purchased this mainly for the retractable cord because my storage space is limited. The cord does not retract well and when it does still leaves about a foot hanging out. Even has a stopper (if it reaches it) that leaves about 8 inches out. I didn't even try to plug it in. Love Amazons return policy.....,2012-11-21,0.1984126984126984,0.3587301587301587,354,0.3617904785359013,-1.0,-0.26123781389053524
US,22422902,R2UYZR2MCEP94N,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,great travel hairdryer,I bought this dryer to replace one I use at home.  It is a good hair dryer but only has one heat setting.  I love the way it folds up for storage and the cord retracts which is nice.  These 2 features alone make it great for travel!,2012-11-28,0.6,0.7833333333333333,255,0.408960493618074,1.0,0.2960855967829259
US,23745382,RMKOFP509MXY8,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,works well and is convenient,"It's just as advertised.  Dries my hair quickly, folds up nicely and neatly. The retractable cord is great. It's a good purchase.",2012-11-28,0.6083333333333334,0.7125,158,0.3912264057230228,1.0,0.28324619522764805
US,13935174,RW984YS4SOX3G,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,-0.6,0,0,1,1.0,Not a compact dryer,"I purchased this dryer because I wanted a compact, easily portable dryer for travel & the idea of a retractable cord was appealing.  It is NOT compact.  In fact, it's quite large &  I returned it because the high heat level was not hot enough.  It isn't ergonomic & it's heavy.  I ended up buying the Babylisspro TT Tourmaline Titanium Travel Dryer &  I am thrilled with it.  I have shoulder-length fine hair.",2012-12-01,0.2221428571428571,0.5946560846560847,429,0.2728362345739945,-0.6,-0.11865448132106242
US,32661420,R2U8ZF07RKMWTV,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,0.6,0,0,1,1.0,Everything works as expected,"My wife has an abundant, curly head of hair, and when her dryer took its last breath, I looked for a replacement with both ionic and heat sink (ceramic) qualities to efficiently dry her hair without damaging it.  Because of size and weight, it's not well-suited for travel, and the retractable cord does not fully retract, but from reviews I've read, this type of mechanism is problematic more often than not - you just live with the fickle function when you choose a model with both a retractable cord and a folding handle.  That said, pumpkin seems content with her new dryer.",2012-12-07,0.1722943722943723,0.4958874458874459,607,0.2950453899944431,0.6,0.1286053653690693
US,13294808,R1YKQD4LQPZFCU,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,-0.6,0,0,1,1.0,Could be better,"I expected more from this hair dryer after reading the reviews.  It wasn't as powerful as I like and the opening for the air coming out seems to be larger than my last dryer, so it just goes all over the place instead of being more focused.  The thing I'm most unhappy with is the cord.  I always buy dryers that have the retractable cord because I can't stand having to deal with the cord getting wrapped around everything in my drawer.  Every other dryer that I've had the cord goes all the way into the dryer just leaving the plug hanging out.  This dryer has about a foot or more of cord still hanging.  It is just a pain deal with the dangling cord while putting it in and out of the drawer every day.  I'm still deciding if I should return it or not.",2012-12-07,0.1795454545454545,0.521969696969697,772,0.2987521504526758,-0.6,-0.13022108043947123
US,16256483,R1WOBK771XI80I,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,Hair Dryer,Really nice  Hair dryer. Is for a gift and I'm sure she will love it. I like the way the handle folds.,2012-12-09,0.5333333333333333,0.8296296296296296,113,0.309019125044534,1.0,0.22466387682103986
US,21922690,R83FPJS3P8UUC,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,so nice,Bought this dryer for taveling and for easy storage. I love this dryer and so glad I bought it. So nice.,2012-12-16,0.5266666666666666,0.8866666666666667,112,0.2942747714280382,1.0,0.2145112464262172
US,23779798,R30SNJSPHJH0R3,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,0.6,0,0,1,1.0,Great Hair Dryer,The hair dryer works good drys hair fast. However when we revived it the retractable cord button didn't work other than that this is one of the strongest hair dryers we ever used.,2012-12-19,0.39375,0.58125,196,0.3381075321438814,0.6,0.14804532337571386
US,51328489,R14QFX5FFN3IKQ,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,0.6,1,1,1,1.0,It is huge,"Wow, it is huge ... and not just huge for a &#34;portable&#34; ... I mean huge.  Now maybe it's because this baby is an 1875 watt job and all our other current and prior hair dryers are 1600 or less.  When it is open, it is bigger than any other hair dryer we have ever owned.  When it is closed (folded, for &#34;travel&#34; -- heh, like this would handily fit in a suitcase) this thing is almost as big as my dopp (shaving bag).  Fortunately we travel more by ground so we don't worry much about suitcase space.<br /><br />And, as others have mentioned, the cord does not reel in all the way without help or retries.  We can live with that.  Even once the cord is stored, the cordstop leaves about a foot of cord out.  It wasn't a surprise because other reviewers have mentioned this too.<br /><br />On the plus side it does dry hair quickly.  FYI, all the girls in our family have long thick hair.<br /><br />A very important feature this dryer has -- and a major reason I chose it -- is that it does have a &#34;medium&#34; heat setting.  (Most just have high and low, with low being very low.)  The reason &#34;medium&#34; is important, especially on a high wattage unit, is that &#34;high&#34; can blow circuit breakers.  If you don't whether you have 20amp service on an outlet, you may really want the medium setting.  (Ever try to get a hotel to reset your breaker while your wife's hair is wet?)  The &#34;medium&#34; setting dries hair just fine.  The high setting dries hair scary fast, but I'm not sure how good that much heat is for your hair in the long run, but it is nice to have when you're in a hurry.<br /><br />A word of advice about any high wattage appliance with a cord reel:  always pull the cord all the way out regardless of how much you need.  I don't know if it tells you that in the manual but it's always a good idea because a coiled cord carrying a lot of current will get hot.  From staring at this unit, it is possible the hair dryer draws the cold intake air across the cord reel so they might have thought of that already but I wouldn't rely on that.<br /><br />Anyway, this is a great hair dryer as long as you know before buying about its size and the price is certainly right.the cord reel so they might have thought of that already but I wouldn't rely on that.<br /><br />Anyway, this is a great hair dryer as long as you know before buying about its size and the price is certainly right.",2012-12-22,0.1473798328108673,0.5553482484948001,2440,0.2965708564404521,0.6,0.1300047810428289
US,26608385,R3VPFS5B9RXYOW,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,0.6,0,0,1,1.0,Christmas Gift,"My husband has used the same travel hair dryer for 15 years and had a new dryer on his wish list.  He wanted a small, easy-to-carry dryer.  Searched Amazon and found the perfect gift for him.",2012-12-22,0.2215909090909091,0.4948863636363636,206,0.2783112566792747,0.6,0.1220005040974366
US,51323027,R3NKJ31C0VGG4I,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,0.6,0,0,1,1.0,BOUGHT FOR USE BY GUESTS,"Since we moved south, we have had many guests.  Finally, we decided to just &#34;outfit&#34; the guest bathroom.  All of our friends who use this hair dryer comment about how nice it is.  Apparently, it's a hit!",2012-12-23,0.290625,0.7125,236,0.2494457644606104,0.6,0.10938821415641957
US,16346083,R3O5A1BSOR73IR,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,its a small hair dryer!,I bought this as a gift for my sister in law for christmas.. she hasent opened it yet so not sure how good it is yet.,2012-12-25,0.0458333333333333,0.6296296296296297,141,0.0782331148083477,1.0,0.05722168936725046
US,16970645,R2XBGP304L5DHM,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,Best hair dryer of this kind I have ever bought.,"I love the compact, lightweight design and 3 different heat settings & cold shot. Great for a small apartment. I've been using this dryer at least once a week for the past 4 months and have had no problems so far. Attachment helps focus the air flow and is a nice addition. Only complaint so far is that the plug is a bit too smooth, so it's hard to handle when I have hair product on my hands.",2012-12-26,0.1317708333333333,0.6526041666666667,443,0.178778900447392,1.0,0.13081262968894203
US,46613156,R1UO903F79EPUF,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,-0.2,1,1,1,1.0,Not impressed,"I'm a little disappointed, Andis.<br /><br />I bought this dryer for trips, and it does what it needs to do - it folds up, it dries my hair. But it's rather loud, and the cord isn't entirely retractable, and it's frankly a little underpowered - it's slow. Is it fine for trips? Yes. But I've used much better, stronger dryers that cost far less. Be aware: You're paying for the label, not the performance. (&#34;Ceramic&#34; - oh lord, that is truly up there with &#34;ionic&#34; in the pantheon of absurd &#34;just paint it on there and add another zero to the price&#34; labels!) I don't hate it, but I wouldn't buy it again.",2012-12-29,-0.1535714285714285,0.6279761904761905,641,-0.2194383485960691,-0.2,-0.03214886538044777
US,48121445,R2BD2E2U59B0XV,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,Awesome dryer,"This hair dryer works great. It has lots of power and dries super fast. A little more bulky than other travel hair dryers but since the cord retracts into the handle, it still fits in my carry bag.",2012-12-30,0.3601190476190476,0.6273809523809524,211,0.3105141467183233,1.0,0.22754517686045536
US,19552415,R15912VPG1T21N,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,-0.2,0,0,1,1.0,"Worked great while it lasted, good for travel","This hair dryer worked great while it lasted.  Only buy it if you are looking for one that collapses and has a retractable cord for travel.  Otherwise, you are much better off getting something else",2012-12-31,0.5599999999999999,0.72,244,0.3987387820103557,-0.2,-0.05846120612413801
US,13302730,R10PMMA2G9E53I,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,Gift list,My sister-in-law asked for this hairdryer for Christmas. Very handy for all the travel she does. She is very happy with it.,2012-12-31,0.89,1.0,133,0.4792740805198082,1.0,0.35134456535629305
US,13558247,R1DXC462MX9E8J,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,Bought as a back-up,I have been using the Andis Ionic Ceramic Hair dryer for years.  My first one (1600W) gave up the ghost several years ago so I replaced it with their newest model (1875W) at that time. Seeing I have had good performance with this dryer I decided to buy a back-up.,2012-12-31,0.3166666666666666,0.3111111111111111,283,0.4346945948518913,1.0,0.31866439204332375
US,18372770,R2U952UHB7ICY2,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,1,2,1,1.0,Pretty neat little dryer,"My wife used one of these at a motel we stayed in. She really wanted one so I bought it.  Your old lady will dig it too because it is powerful and has a cord reel. You will hate yourself later when you have to disassemble it to dig her hair out of it because she complains about it not blowing hard like it used to. But women are like that.........blah blah blah complain blah blah.....<br />If you can disassemble this thing, clean it and re-assemble it in working order before she needs it to dry her wet head consider yourself lucky. I think a nuclear bomb would be easier to work on.",2013-01-01,0.0086805555555555,0.5729166666666666,612,0.0465722809054208,1.0,0.03415386037780584
US,45751108,R102DSF29NM7DJ,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,Neat Addition to kit,"Very handy for the grooming kit, you can wash up and dry your hair quickly without having to wait long for hair to dry",2013-01-01,0.186,0.62,139,0.1915106611073345,1.0,0.14044466479115203
US,18533081,R2VJTAALLO4GW6,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,Great Product!,"After using this blow dryer at a Renaissance Hotel, I was surprised at how soft it made my hair feel with absolutely no frizz.  Another plus, it also dried my medium-textured straight hair very quickly.  The retractable cord is very convenient as well as its ability to fold.  The included concentrator does a great job of drying your roots fast.  I loved this blow dryer so much, I bought my daughter one for her college dorm, and she loves it too.  Thank you Andis!",2013-01-01,0.3069444444444444,0.6,482,0.3349144707638449,1.0,0.24561008931911024
US,11132680,R2YTFE8D2YN705,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,1.0,0,0,1,1.0,Perfect,"This ranked second in dryers in my price range; the first was cited as easy to accidentally change the setting. I love this dryer- works fast, strong flow, retractable cord is a plus, hand weight is comfortable.",2013-01-05,0.4020833333333333,0.6124999999999999,219,0.3396343668066519,1.0,0.2494452738048855
