marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,E,S,L,C,evaluation,Wdata
US,14833941,R1VLF69D4ZGCMG,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,good dryer,"its good, but for some reason the way the buttons are everytime i grab the dryer to plug it in ive hit the on button and it always is on when plugged in, beyond that its no big deal, and it dries nice and is cute looking, i love the colors!  also i have pretty long hair and this dries pretty quickly which I LOVE!",2013-01-28,0.4121212121212121,0.6727272727272727,325,0.3508213583456306,0.6,0.09637020446120938
US,13582119,R240VOPNOL1DST,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,happy with it,"Great look, works perfectly. I don't have any problem with the heavy weight as some users would complain about. However the first time I turned it on I did smell something burning, but it only happended once. I use this hair dryer everytime as I wash my hair, about once a day, so far so good and I'm happy about the purchase. This is not a quiet hair dryer though, but I don't think it's a big deal since almost all the dryers are noisy anyway.",2013-01-30,0.3863636363636363,0.6924242424242424,459,0.3493602083264754,0.6,0.09620935169059565
US,50932975,R1IWSQGL9ETSX1,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,I had always bought cheap hairdryers before...,This one taught me the error of my ways.  Power/ drying much better.  Sturdy construction and really nice texture. too - won't slide off the counter.  Very much worth a bit more money to get a quality piece of equipment.,2013-02-01,0.4599999999999999,0.56,267,0.3982872982803033,1.0,0.18326242869810858
US,10013530,R2HCWMU1M7TP1P,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,=),"shipped super quick!! the speeds in the dryer are extremely convenient esp love the cooling button has no heat at all unlike many dryers tht even with the cooling button, the air is still sort of warm",2013-02-05,0.4041666666666667,0.6952380952380952,203,0.3116567876310341,1.0,0.1441166786176784
US,36493053,R17JEMP2GYU73Y,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Love the grippy plastic,"The entire body of this dryer is a matte, somewhat grippy plastic. Really smart feature.<br /><br />Everything else is fine. Buttons, weight, loudness. No issues at all. It dries hair and doesn't blow out eardrums or melt cartilage.<br /><br />Can't write about the long-term reliability, because I've only had it for a couple of weeks. So far, so good.",2013-02-05,0.2758503401360544,0.7096938775510205,377,0.2618922144859973,1.0,0.12110448931481
US,12814153,RUKFMH16SPU1T,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Very Pleased,"This hairdryer works particularly well for my fine hair in that it does not &#34;overcook&#34; it as there are multiple settings to choose from. You can choose from 3 heat settings as well as 3 force settings, and lastly there is a &#34;cool shot of air&#34; setting. All of these options have allowed my frequently highlighted hair to remain somewhat healthy looking as opposed to the blowdryers that use maximum heat all the time. I would definitely recommend.",2013-02-05,0.2291666666666666,0.3999999999999999,475,0.3764688096761368,1.0,0.17408712598907988
US,28341217,R3R2N1Z5EHAOAA,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Best hair dryer for the money,"I have curly hair and this hair dryer has a cold setting which helps to keep my curls from being frizzy.  My last hair dryer did not have a cold setting but just a freeze type button.  I actually wore out the button so I needed to purchase a new hair dryer.  I like that this dryer does not have a flimsy, lightweight feel. I also love that it is black with pink accents.  I am very glad I purchased this product.",2013-02-09,0.0819696969696969,0.5254545454545455,443,0.1802602890463964,1.0,0.08376984172551985
US,30877080,R1TGH1NLJXLDO2,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,dries my hair fast and it is light,"makes my hair shinier and it maintains the keratin treatment. it is lighter than the one I had before. it is not small, so that's a disadvantage if you are traveling. but it is powerful. recommend it",2013-02-15,0.25625,0.6749999999999999,234,0.2396196918975053,1.0,0.11217995902946891
US,11408467,R3T0FWZVC3W9AT,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,Love this dryer,"I love this dryer. I haven't had any problems with it at all and I've been using it for a few months. I love the diffuser and the concentrator. When my previous ionic dryer died after ten years, I had to use a regular 1875 watt dryer for a few days and IT WAS AWFUL! This dryer is faster and does not cause frizz or flyaway like a regular dryer. I haven't had any issues with it getting too hot or attachments popping off as mentioned in a few other reviews. I also haven't had any issues with the nonslip coating peeling or anything like that but I put the dryer away after each use so it is not out on the counter getting sprayed with perfumes and hairsprays etc. I would definitely purchase this product again and highly recommend it.",2013-02-19,0.0012222222222222,0.379034188034188,753,0.0573996181527114,0.6,0.0162023018537774
US,24736221,R1ZMKRDV0315J9,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,Nice dryer,"This was my second purchase of this dryer. The prior one lasted many years and was still working when I replaced it. The only problem with it was the plastic buttons were cracking and falling off so I glued them and kept using it. I like the new one just as we'll, it's efficient and well made. I do tend to accidentally change the temperature setting when I'm using it simply because of where the buttons are and how I hold the dryer. I recommend this dryer despite that.",2013-02-22,0.1766233766233766,0.4730983302411874,483,0.2996563388605719,0.6,0.08489403335017236
US,17102330,R3YJ46P6I29YU,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,1,1,1.0,Awesome Hairdryer,"This is probably the best hair dryer I've ever had.  I have really thick, corse hair and haven't generally dried it much in the past because it would take so long.  Then once it was dry I'd have to straighten it because it would be all frizzy.  Not anymore!!!  This thing dries my hair quickly and also leaves it very smooth.  I LOVE it!  Now I dry my hair almost daily since it doesn't take me an hour from start to finish!",2013-02-28,0.2062660256410256,0.475,442,0.3168968502533555,1.0,0.15072145086634062
US,20519106,R39D9372YQONQD,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Works wonderfully.,"I love the different settings and the drying capability.  I dries very quickly and is great a creating volume.  It is a little heavy, but worth the weight.",2013-03-03,0.2351190476190476,0.5285714285714286,174,0.2643047423554358,1.0,0.12616267678698942
US,49420378,R1Q1HPPG3B19G,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Highly rated dryer.,"Terrific dryer with all the attachments and features one would ever need. Can be used by a professional, has it all. Does not disappoint!",2013-03-10,0.095,0.5466666666666667,157,0.1537580351308279,1.0,0.07401204330164349
US,11201919,R1DQLBDBFGN3GG,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Best hair dryer ever,"I researched several ionic ceramic hair dryers and ended up with this one and I am in love. I'm glad I didn't spend more because this one gets the job done and you can keep some cash in your pocket. I have thick hair and if I were to let it air dry, it would have this ugly frizzy wave to it. I love that this hair dryer came with a concentrator and diffuser. I use the hair dryer by itself first and just finger through my hair with the setting on high speed and high heat to just get the excess water out and then throw on the concentrator and low dry with my ionic brush. I'm literally amazed at how fast I can dry my hair with this thing and I'm kicking myself for not getting one sooner.",2013-03-11,0.160625,0.5367708333333332,713,0.2710745948713553,1.0,0.13063835897414713
US,26472294,R3JDP7IUFM4FNF,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Quality dryer,"Great product, have had it for about a month now.  Seems well-made, love the soft coating, plenty of power, cool-touch button works well.  Only one slight negative... the placement of the temp. switch is right where my fingers fall on the handle and I always turn it to medium instead of hot heat, but a minor consideration overall. Got this with an on-line coupon which made it an even better value!",2013-03-16,0.1858225108225108,0.4865800865800865,414,0.2925710417548386,1.0,0.14183736677156547
US,12810653,RZS66UWTAY4D4,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-0.2,0,0,1,1.0,okay,"It's a bit heavy and smells faintly of burning something, but overall it's fine. It's not so bad that i want to return it. I just wish it were lighter, I guess!",2013-03-20,-0.1097222222222221,0.5277777777777778,165,-0.1751535958210089,-0.2,-0.017063155806315154
US,29856310,R2YYXGG5OVFXE2,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Great upgrade,"I recently upgraded my old dryer of 8 years.<br />1. This was slightly heavier than I expected, only because my old one was super light weight. However, the weight is not noticeable other than that. The material of the dryer is pleasant to hold.<br />2. Cute design with two optional add ons is a plus.<br />3. Dries quickly! I can fully dry my thick shoulder length hair in 3-4 minutes.<br />4. Much quieter than my old dryer.<br />5. The only con, is that the buttons sometimes can be pushed when drying the hair because of the way they are positioned on the handle. So, if you do not have a mindful touch while blow drying, you may accidentally switch from high output to low output.",2013-03-24,0.15425,0.5245,700,0.270639448139378,1.0,0.13244718833212246
US,22975311,R1G7AYEHESPCG9,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Great Hairdryer,This hair dyer works great and I have seen it for more money at local stores. I highly recommend it!,2013-03-25,0.4600000000000001,0.508,116,0.3528229182569287,1.0,0.17286906035078434
US,22319659,RANVVGALX01Y7,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,1,1,1,1.0,"Happy wife, happy life","My girl ONLY wanted this hair dryer to replace the same one that just died.  Found it here on Amazon FAR cheaper than anywhere else and with Amazon Prime it was delivered to my doorstep in 2 days.  Great price and my girl loves it (she says it dries her thick hair fast and doesn't dry her hair out in the process), so that's it.  Highly recommend!",2013-03-28,0.2533333333333334,0.7089999999999999,371,0.2461018831032129,1.0,0.12100362238637605
US,20322558,RO3TSCJR0P3DB,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,1,2,1,1.0,I researched until I dropped - so glad I did!,"I love Remington products!  This hair dryer has performed perfectly for the $20 I got it for on Amazon.<br />I replaced my Conair Ion Shine after 7 years.  Regret not doing it sooner!<br />My hair was frizzing and I thought it was because of my age!  Nope - my Conair was shot!<br />So since the on/off switch broke on the Conair - I finally decided that was unsafe enough to warrant a new hair dryer.<br /> Plus I never like the switches on that dryer anyway.<br />I love this Tstudio hair dryer.  It is not too loud - which is great if you suffer from hearing or headache issues.<br />I love the color.  It is extremely attractive.  It is a dark chocolate brown with a pinky purple accent.  Goes nicely with my bathroom decor.  OH!  AND THE BEST PART!  It does not hurt my hands!  It is ergonomic!  I feels like a dream!  It is a perfect fit in my palm and I don't feel the switches are in the way at all.  I found that I naturally held the dryer so the thumb was grasping along the length of the switches which is perfect!  So excited about that part!<br />Was going to buy the BaBlyss (sp?) but when I checked that out on YouTube, I intensely disliked the noise of it.<br />So - Remington it is!  I hope that I get at least 3 or 4 years out of it and I will be an extremely happy customer.",2013-03-29,0.4459710743801652,0.7070247933884297,1339,0.4479384069186924,1.0,0.22049980099612052
US,10485458,R367BKGU21PWBZ,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Everything I need,"This hairdryer is everything I need, great choice for me. Would reccomend to anyone that does not need a professional type hair dryer",2013-04-02,0.45,0.425,151,0.3934936366809317,1.0,0.19460213127880846
US,11814667,R1IG8QSZG2PLZQ,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-1.0,1,2,1,1.0,Broke after 3 months of normal use,"Do not buy. It was great while it lasted, but it shorted out after 3 months of use.<br />Quiet and Seemed to be quality...until its very early smoking, stinking death.<br /><br />Find another that lasts longer.",2013-04-03,0.36,0.5966666666666667,245,0.3292885220409763,-1.0,-0.16303843632895157
US,49818614,RU92ZD3GOTCL6,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Great for thick hair,My Sister got one for Christmas and I borrowed it from her.....fell in love with it! My hair is thick and it dries in less time than my other one.,2013-04-11,0.0888888888888888,0.4569444444444445,167,0.1864814004707634,1.0,0.0931872058577366
US,11703990,R3F3056NDGL27A,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-0.6,1,1,1,1.0,hair gets stuck on backside,This blowdryer is okay. I orignally bought it because i heard it was a reliable brand and I also needed a new blow dryer and this was on sale with a 4 dollar off coupon. The filter that the air goes in through and then gets heated and comes out the other end so the back side it my hair gets stuck in this everytime i use it! it drives me crazy! So everytime i have to stop the bblow dryer and cut my hair out of it and clean the filter! The smell also i a dirffernt smell that comes out i dont know if thats just because my hair that gets stuck is making it smell because it burned or that its just a differnt blow dryer from my preivou one but i think i might just have t get used to it.,2013-04-13,0.0366161616161616,0.4882575757575758,717,0.1440314088723297,-0.6,-0.04328379344080683
US,47301916,R25SV619DU4P4N,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,0.1,Couldn't ask for anything more!,"I've been using the same blow dryer since high school, and recently it caught fire, so that was that. I spent a long time reading reviews and comparing prices trying to find a new blow dryer and I eventually decided on this one after I was able to go to Target and see it outside of the box in person. This dryer is really awesome, it drys my hair fast, doesn't seem to cause too much damage to my hair and I love the rubberized feel of it while holding it. It doesn't have a lot fancy options or anything, just your generic three heat levels, three blow settings, and a cool button. However, my friend is a hair stylist at a pretty fancy hair salon and when she stayed over one night and used it after showering the next morning, she came out of the bathroom to ask about the blow dryer. She asked how much I paid for it, and after telling her, she indicated that she couldn't believe how well it worked. She also complained that she had recently had to buy a new blow dryer for work and she couldn't see much of a difference between hers and mine expect about $100.",2013-04-13,0.1821694214876033,0.3817768595041322,1099,0.4024875964502697,0.1,0.020159017309299226
US,22652468,R3QFKNH2CCOZ91,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,Sleek great settings but has initial unpleasant odor,"Very nice blow dryer. Bit of an odor the first uses, it needs to burn off before it will fade. Pretty and very happy with the number of speed and heat settings.",2013-04-13,0.3471428571428571,0.719047619047619,213,0.2758843628139208,0.6,0.08290776204356382
US,4515752,R2HOCEXPVI5C89,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,love love love it,super sleek looking.<br />works great!<br />cold air gives out cold air n hot gives out hot. if you know what i mean. not like those hair dryers that give warm air when you want cold.<br /><br />good investment,2013-04-14,0.224537037037037,0.7171296296296296,228,0.2048287690922262,1.0,0.10270817222409964
US,33339736,R79BM11Q15IWX,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,strong air and well built,"I like it very much, for hair drying, it works very well. The two accessories are not so often used anyway.",2013-04-17,0.2977777777777777,0.431111111111111,133,0.3194354081361788,1.0,0.1607256758091961
US,47529107,R2J8RXSG048TTH,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,Great value for money,I'm very pleased with this purchase for the price.  The hairdryer is powerful and heats up quickly and the concentrator nozzle is just the right size for drying your hair with a barrel brush.  I also like the look and feel of it - the coating on the handle makes it easy to grip.  The only con is a very minor one (and why I rate this as 4 stars) is that it's a little heavier than previous hairdryers which I've owned but this wouldn't put me off purchasing this model again.,2013-04-19,0.2383214285714285,0.6545714285714286,498,0.2674831270086116,0.6,0.08093551416198608
US,22889751,R3SADDS4GU1PEW,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Great hair dryer,shonnila<br />Excellent Product at an Excellent Price! The first time I used it my husband said my hair looked like it had a salon finish.....Love it!,2013-04-25,0.7041666666666666,0.6944444444444445,167,0.4417462779401238,1.0,0.2242945817424036
US,37872678,R3GDHDHLWRVQN4,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Super cool!,"This hair dryer is amazing. It has the perfect temperatures and blow strength. For thick hair that takes long to dry, this is a miracle! And it's very sturdy, firm, robust. It seems that a made a very good choice!",2013-04-25,0.29375,0.6171666666666666,225,0.2800234849876472,1.0,0.14218059909011344
US,47260362,R2008Z523426D9,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,1,1,1,1.0,"Smooth hair with volume, and my eardrums are intact.","My old hair dryer died a rather spectacular death with sparks and smoke.  I hadn't researched hair dryers before, and I only wanted something that would dry my hair.  So I randomly picked a conair from a local store.  I used it a few times and was not happy with the results for the conair.  It turned out to be loud as all get out, and my hair turned out flat.  I felt like I was in a deafening windstorm.  So now I had a criteria for research:  Something that was quiet and didn't blow my hair into a limp state.  That's what lead me to this Remington.  It shipped and got here quickly.  Yes, it smelled a bit funny as all new hair appliances do when first used, but I was impressed.  It was easy to handle.  I liked that I didn't have to keep sliding buttons up and down to change settings like my old hair dryer.  It was relatively quiet as hair dryers go.  The drying process went very quickly.  My hair had plenty of volume with a smooth, soft feeling when all was said and done.  I'm very happy.  No flat hair and my ears aren't ringing.  I highly recommend the Remington hair dryer.",2013-04-30,0.1676428073841867,0.5333368164402648,1143,0.2991229473595098,1.0,0.15273632997703024
US,30095551,R156MN13MIO14K,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,Great hair dryer,"Love the multiple heat and speed settings.  After 3 months though, I have noticed that some air leak out from the base of the handle, where it meets the cord.  Maybe the plastic fitting became loose from hanging the hair dryer on a hook.",2013-04-30,0.1538461538461538,0.5198717948717949,254,0.230432688111489,0.6,0.0705972779412135
US,45482115,R2P4MGNOV4ENP5,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,0.1,Great product,"This product arived on time and is a very powerful dryer for the price, all the pieces are very sturdy as well, what I did not like was that in the picture the pieces looked white, which was my main reason for the purchase, but the pieces  obviously pink up close.",2013-05-01,0.2427777777777777,0.4472222222222222,278,0.3290263605376647,0.1,0.016819419807174944
US,51426759,RDY90CO1QG93Z,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Works Perfectly Super Quiet,"This does exactly what I need it to, it's really quiet which is nice, but still does it's job. Quick drying process and I have notoriously hard to dry hair, so I'm please with this purchase. It doesn't get too hot like other dryers I haven't had any issues with burning myself by staying on one spot too long.",2013-05-01,0.112121212121212,0.5318181818181817,337,0.2001658242018401,1.0,0.10232228879164632
US,41365213,R344ZNHMEPPOMB,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,It just a regular hairdryer,"Its good, dryes my hair really fast and its cute too! I got 2 one for me and one for my friend she loves it as well!",2013-05-05,0.4203125,0.5692307692307692,144,0.3341334224589645,1.0,0.1715716655770357
US,14212823,R1U1K68KTCQBR2,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-0.6,0,0,1,1.0,"After having it only a year and a half, it's sparking! Had to toss it","This blow dryer was great for the first year and a half (bought it brand new), but just recently it started to spark every time I used it. At first I thought it may have been a little glitch, but it's been sparking every time now. I have stopped using it so my hair and or face doesn't catch on fire! Scary!",2013-05-06,0.0201988636363636,0.4954545454545455,377,0.094501715342902,-0.6,-0.02914751702142519
US,19160689,R1L6BP0ATB45H9,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,1,1,1,1.0,Wife loves it,Great hairdryer the wife is very happy. I went with this one because it had many reviews and seemed popular,2013-05-08,0.725,0.7875,121,0.4099495918200835,1.0,0.21120753497098965
US,37651219,R1VVFMG1OISH9U,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,1,1,1,1.0,Amazing!,Love how quiet this dryer is.  It feels good in the hand however it is a bit on the heavy side.  You get used to it after using it for awhile.  Other than the weight issue it is an amazing dryer!,2013-05-11,0.3392857142857143,0.6011904761904763,204,0.3057684677976007,1.0,0.1580593169739749
US,42920751,R24QHQ8RW4NM92,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-0.2,1,1,1,1.0,Just okay...,"Very heavy and bulky.  Does dry pretty quickly, but really can't tell a big difference from previous dryer.  Not bad, but just okay.",2013-05-12,0.1639999999999999,0.4883333333333334,145,0.2266629602963518,-0.2,-0.023459551369742898
US,12013778,R30JLU7M3QRX4X,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,From Behind My Chair,"Having used numerous blow dryers in my business, I have to say this has been one of my favorites for so many reasons. It's lightweight and I can actually carry on a conversation with my clients without having to lower the speed...love the design! I highly recommend this product and would purchase again.",2013-05-13,0.052,0.4679999999999999,325,0.1596462764454428,1.0,0.08270831189342218
US,29581277,R1GY9I9BGW9GFE,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,1,1,1,1.0,perfection!,awesome! dries my hair faster than any other drier i have.. and my hair is thick! i would recommend this.,2013-05-15,0.1666666666666666,0.6166666666666667,117,0.1736998273851067,0.6,0.05411302711997299
US,12840844,R1YPAA2752FA5R,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,Great Hair Dryer.,Very affordable hair dryer. Came in on time. Its a very powerful dryer.<br /><br />I recommend for everyday use.<br /><br />Cons: the color and its a bit heavy.,2013-05-21,0.198,0.63,178,0.2056991081963746,0.6,0.06450667386123829
US,10584989,R3OYBUXJQFZXY1,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Great Dryer!,Hardest blowing hair dryer for the price.  This is the second one we bought. Works great!  Can't go wrong. x,2013-05-23,0.375,0.6,121,0.2931791212502497,1.0,0.15357001589298794
US,18469379,RHB0CSTLXEGLB,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Better than my CHI.,"The quality of ionized hair-drying you get with this dryer is no less than top of the line salon dryers like CHI. The build quality of this dryer is better than my CHI that died on me. When I opened the CHI to attempt to repair it, I couldn't believe how cheaply made it was and I was amazed at what the retail markup must be. It's like jewelry, they must be making a fortune...The only reason to buy a CHI over this dryer is if you are a stylist and you have an image to uphold, i.e. pretentious clientele that would look down on you for using a Remington.",2013-05-25,0.1909722222222222,0.5319444444444444,577,0.2901883102097112,1.0,0.15233637627187938
US,50296903,RTY6LY96QVPN2,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Great hair dryer!,I love this hair dryer.  It fits well in my hand.  Drys my hair beautifully and quickly.  I have fine hair and this dryer is not &#34;too much&#34;.  It has several speeds and heat options.  Would definitely recommend.,2013-05-26,0.4428571428571429,0.55,236,0.384411527377571,1.0,0.20202005684329033
US,40034654,RPANSRX7DKJI5,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,A Nice Blow Dryer,"This is a nice blow dryer. It works well, is very solidly built (somewhat heavy for its size, but that doesn't bother me). It is comfortable to hold and just the right size (medium...not to small or big). The highest heat setting is too hot for me (which is a change from my previous blow dryer, but tells me it has good heating elements), so I keep it on medium. For some reason, I thought it was black when I purchased it, but it is a very pretty dark plum color, with pink accents...very &#34;stylish&#34;! :) Oh, and I love the &#34;cool shot&#34; feature!",2013-05-26,0.1898459383753501,0.5773949579831934,578,0.2683086301132303,1.0,0.14100442064470395
US,31596545,R20FWAFKMMNZDS,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Perfect!,"I have very thick, curly hair and the power in this dryer does the job in great time!  Thank you!",2013-05-26,0.5366666666666666,0.7891666666666666,106,0.3142333512137966,1.0,0.1651392712058736
US,15169310,R1CB1TTVZHAM6D,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,"I bought it for my girlfriend, she loves it","I picked this hairdryer because of the high reviews on Amazon, and I was not disappointed.  My girlfriend loves this hairdryer.  It feels like a quality item when you hold it in your hands.",2013-05-28,0.2675,0.645,233,0.2564231074594628,1.0,0.13505244558105958
US,45642063,R3T9LYMQONLFZM,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-0.2,0,0,1,1.0,It's ok,"I did a search for &#34;quiet dryers&#34; and this came up.  The reviews sounded ok so I went for it.  It's considerably heavier than the old one I had and definitely stronger.  Overall, it feels like a solid build and does its job with the only complaint being that it's a bit heavier for some (perhaps).  I'd recommend it but have only been using it for 2 weeks.",2013-05-30,0.09,0.445,372,0.2232197098801978,-0.2,-0.023564214927112102
US,27655732,R17LNFBHJN32OP,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,Nice Hairdryer,The dryer is stylish and works well but is on the heavy side and takes some getting used to. Overall a good purchase for the cost.,2013-05-31,0.32,0.62,145,0.2703905218271174,0.6,0.08572449934691057
US,47890977,R1MWSU230T253Y,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Ordered my second one,"After much heavy use by two people daily, my original Remington Ac2015 finally bit the dust.  It lasted a good long time.  I loved it so much I ordered the same one as a replacement.  I didn't even see what else was out there, which I never do - I'm the research queen!  I figured why look for something else when this one has everything.  It's quiet, has perfect temperatures and it dries fast.  Leaves my hair silky and shiny. It is a bit heavier than some but you get used to it quickly.  Feels solid and has a nice no slip texture plus an extra long cord.  Highly recommended.",2013-05-31,0.208859649122807,0.4709649122807017,602,0.337075253233568,1.0,0.17811033174303856
US,30332138,R3ILMOFRVTKEPT,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Wife loves this hair dryer,"Bought this hair dryer for my wife to replace her old one that was starting to physically wear out. This one dried her hair several minutes faster than the old one (even with hair/dust cleaned out of the filter). Highly recommend, the finish is a soft touch / satiny plastic paint / coating that feels good to hold in your hand.",2013-06-01,0.1066666666666666,0.3036507936507936,355,0.3277245531955411,1.0,0.1733574515469242
