id,D
403454,0.0
567294,0.0
600069,0.0625
108554,6.59375
370703,2.234375
239638,298.671875
993302,0.0
75801,1.34375
567325,58.234375
796710,4.078125
239655,2.1875
174122,2.15625
501802,46.390625
75825,785.5625
927795,0.125
174132,1.875
796734,319.140625
796736,2.109375
796741,372.25
567374,1.46875
895074,0.0
501860,0.0
174198,0.0
206967,161.5625
108679,2.375
862343,0.0
632986,0.0
895136,74.0
960674,1576.78125
600228,4.453125
10412,2.5625
960690,139.4375
272563,0.0
272567,19.1875
305335,0.0
600264,0.0
829643,395.53125
305363,0.71875
239827,1.125
633044,0.0
993494,0.0
665824,0.0
108774,0.0
796914,0.15625
239859,100.25
633078,2.484375
633079,7.921875
633080,0.0
338179,2.59375
665860,0.21875
567570,6.71875
764181,8.265625
796950,736.640625
207127,6.671875
829717,0.0
76057,232.03125
108826,2247.078125
796957,25.59375
1714462,0.125
469286,206.296875
10538,5.34375
239921,44.96875
665908,0.5625
305468,3.9375
600386,0.0
567624,30.15625
272713,0.0
403784,0.0
43348,0.0
665944,15.515625
239961,1179.953125
665945,0.0
305501,3.453125
633181,36.671875
665957,11.875
960874,0.09375
338287,0.0
141681,6.125
141683,0.0
600435,0.0
2795896,0.0
2468217,0.0
797056,38.109375
305541,63.75
895365,0.0
240009,0.0
502163,57.90625
928160,0.1875
174506,0.0
43444,3.40625
502198,0.0
502199,10.484375
207290,0.0625
141774,0.0
240081,63.28125
895443,20.390625
109012,0.0
666073,0.0
567769,0.0
797147,2.265625
174557,904.359375
633313,0.0
43499,67.265625
502269,0.0
43520,0.203125
207360,0.0
141838,8.875
469519,0.125
633358,0.0
797205,15.9375
862761,0.0
43572,0.0
567862,1.140625
371258,16.375
600640,0.0625
141893,0.0
830028,56.234375
502351,5.5
928351,1.5625
502371,6.828125
961133,0.375
830063,0.0
240252,4.59375
502398,79.671875
961152,2.140625
666244,0.0625
862855,0.0
240267,0.0
600720,0.0
109202,0.0
567959,0.0
174752,0.546875
2435745,0.25
338593,0.0
2534053,0.0
404136,0.0
862902,0.0
240311,385.515625
43714,215.15625
109263,0.0
273105,3.859375
961234,2.6875
109274,6.515625
764636,2.5
142050,15.4375
174822,80.875
10982,6.734375
797431,2.015625
568071,25.578125
76561,0.96875
11028,7.96875
207644,0.6875
764702,114.453125
797470,0.0
11046,0.21875
1518379,0.9375
11052,0.0
109367,16.0
731975,2.875
568137,1.265625
371530,1.59375
142178,50.453125
109414,0.4375
1583976,0.0
2370408,0.0
109421,0.359375
830319,7.6875
76658,0.75
1878899,2.140625
207735,80.15625
240503,0.0
404345,173.609375
863102,0.78125
142208,0.34375
1944458,0.0
3451786,0.0
961427,1.1875
830375,119.953125
142249,1.6875
175025,0.0
338887,10.21875
175049,0.0
11210,0.0
404434,240.453125
830425,1.6875
764890,97.421875
797670,0.265625
109542,0.0
11242,18.84375
404463,1115.3125
175087,55.015625
76788,0.0
502774,58.515625
601079,2.640625
666623,0.0
502806,10.28125
240665,7.65625
1453090,0.0
44068,1.125
896041,0.0
568368,13.421875
404529,0.0
109628,0.0625
3288126,0.0
109637,2.84375
830538,29.8125
76881,2114.828125
175196,2.359375
109669,0.25
273531,80.484375
2960510,0.125
666763,5.34375
961688,0.0625
109735,65.515625
371879,0.4375
928942,335.890625
175286,171.03125
797881,66.40625
502978,1.140625
208076,111.21875
502989,0.125
896216,0.03125
109784,0.0
2010336,0.0
240865,401.59375
11506,0.0
404734,0.0
44290,310.65625
306446,7.609375
175379,0.125
240923,3.328125
568622,23.109375
896309,0.0
142652,56.484375
601421,3.8125
535892,0.0
2895189,0.0
601430,0.125
11608,0.0
175459,0.0
11620,3.953125
241004,0.25
765302,0.28125
77175,8.21875
667020,7.859375
11664,0.0
798113,1.890625
175525,0.0
830890,0.0
208303,8.296875
142767,0.125
175538,0.0
2043318,0.0
11707,52.640625
110011,0.0
175553,1145.9375
503242,0.0
503247,0.0
77264,0.0
175579,0.0
536035,0.0
11754,16.0
732652,0.0
503279,47.171875
503283,3.140625
863733,0.0
3190264,0.0
77306,6.0
765435,5.796875
994823,0.0625
634377,6.515625
962064,405.421875
208404,256.046875
110104,73.234375
568861,82.03125
863774,1.328125
667169,13.015625
339490,9.015625
798248,16.3125
863790,9.84375
2993710,739.078125
765494,0.0
536122,18.75
470588,1.25
110161,30.21875
896600,0.0
175708,26.203125
634463,0.0
601697,0.0
372322,1.125
142963,0.0
798326,7.140625
44663,0.0
339577,59.140625
405113,0.0
11910,1.4375
2043528,0.0
765585,17.65625
405142,0.125
765595,4.46875
175775,4.90625
44703,8.84375
306851,0.0
503460,0.1875
339624,19.59375
11970,13.78125
208582,43.515625
44751,11.59375
536275,168.09375
44764,105.46875
44776,0.0625
569064,0.0
831215,17.53125
77560,1.09375
536321,0.0
831236,3.671875
110341,268.96875
77578,0.0
798477,1.125
765722,33.703125
569119,0.1875
962339,25.53125
896817,0.53125
503602,0.3125
634674,26.546875
765773,0.0625
798543,16.65625
307025,84.265625
77662,34.296875
12128,2.546875
44906,26.4375
503668,21.46875
1814388,0.0
110454,0.0
175992,0.0
798587,0.0
929659,0.0
2142078,0.0
77698,343.046875
208774,87.921875
929673,0.0
307083,0.0
798606,29.890625
274321,93.625
12180,0.3125
831381,24.828125
307102,0.0625
667556,45.765625
77732,7.90625
569256,21.671875
307135,0.9375
667584,0.75
339905,4.265625
44994,1.40625
798658,0.125
896965,20.34375
798662,117.640625
44998,0.0
765900,2.203125
110541,7.3125
864209,56.625
176083,0.0
831448,0.390625
241635,0.0
110564,0.5
2732005,0.0
667622,0.65625
1028077,0.375
929776,1.5
241650,0.0
405494,0.0
208893,0.0
45057,642.84375
864257,43.328125
143367,0.125
667657,0.0
897035,0.0
405522,24.359375
176148,0.0
667669,3.046875
45077,10.84375
798751,0.0
765997,0.0
569402,35.34375
3158075,0.0
241724,1.734375
798792,94.40625
274520,0.703125
667738,0.0
208997,5.34375
503913,99.421875
766066,10.609375
1781875,0.0
471156,28.65625
209019,0.0
766078,1.28125
176256,8.5625
77952,0.0
143490,0.0
143494,85.296875
77963,0.0
766094,62.390625
667794,34.578125
241813,494.5625
536754,480.71875
12472,162.59375
340152,0.46875
897214,2.46875
143559,0.09375
110791,0.0
110792,0.0
12491,0.0
176332,1.546875
274637,0.125
78044,73.375
831708,0.25
405732,0.0
176358,1.75
45287,0.0
176360,0.625
831733,0.65625
209142,37.171875
372986,0.0
569600,0.0625
45313,22.28125
307461,359.25
798992,37.296875
12570,0.0
3256615,0.0
897322,59.484375
569644,54.078125
1061166,0.0
12595,0.0
2437431,0.0
3420473,0.0
471355,26.6875
45379,0.0
799053,258.078125
569685,701.78125
110945,0.0
12644,5.640625
897382,0.0
799081,18.546875
504169,65.8125
12654,9.125
78191,2.03125
1913210,0.71875
799100,0.40625
143749,0.0625
274822,187.875
340364,0.734375
405903,7.453125
766354,0.0
766361,11.5
930204,33.359375
78242,27.875
45475,0.890625
143781,0.0
766385,6.390625
504276,9.296875
340446,0.0
668127,0.0
2896351,0.125
766444,0.0
45560,0.0
1061368,0.0
12802,118.421875
635413,73.875
733717,0.0
635425,0.0
3125793,0.0
242211,0.265625
3486253,0.0
340527,0.0
569914,341.375
668222,0.0
766533,0.125
12877,5.34375
143951,439.6875
1585751,0.0
471645,0.0
766557,0.0
209517,5.359375
799348,1.5625
1061504,0.0
78467,0.0
1028746,0.0625
668302,81.171875
3224219,0.0
307875,7.578125
2372262,0.0
12972,0.0
45745,0.0
275130,1.546875
570046,0.5
78532,4.828125
307913,0.0
570061,1.4375
176859,0.0
2142940,0.0
799466,5.5
996075,0.0
13038,0.0
897783,2.75
865016,30.296875
996096,0.0
406294,20.109375
1422105,0.0
996127,0.0625
668448,636.671875
176936,1865.859375
242473,87.515625
570155,0.0
13101,0.0
308013,0.0
996141,0.0
537414,0.0
242511,329.484375
930642,18.015625
832341,12.40625
373592,0.25
930651,0.0
537444,0.0625
209773,1.609375
635760,0.0
45941,0.0
275335,0.0
242578,0.0
78741,0.78125
799644,0.1875
603036,35.15625
930722,41.53125
177060,165.140625
78758,0.09375
766893,1305.921875
275386,1.09375
144349,2.0
177117,0.0
504815,3.421875
832507,1.5
635930,0.0
799771,3.65625
78886,7.59375
472102,0.125
46120,116.390625
767016,18.359375
406575,21.78125
406583,0.0
406589,0.0
13377,1.5
13384,27.609375
144458,717.40625
13387,8.84375
13393,13.921875
603226,0.0
767068,69.328125
504928,166.921875
1619044,0.0
46184,73.75
767095,39.40625
865403,0.0
406657,0.65625
46214,16.90625
636044,336.171875
898188,0.0625
2831504,0.0
341137,3.4375
767129,78.25
144538,9.796875
1717415,0.0
79016,2211.3125
242861,15.484375
111794,4.015625
177336,0.0
79044,1.765625
13508,1.734375
13511,801.125
931015,0.0
636106,51.9375
406733,13.0
505047,10.40625
177372,0.0
210142,0.0
210143,0.0
898275,0.4375
1062118,0.0
144629,0.0
668922,4.5
242949,0.0
46345,0.34375
931086,35.03125
13583,0.0
242966,83.03125
898331,862.125
898336,415.1875
931105,8.953125
275757,3.265625
177454,6.34375
46381,0.625
111934,86.984375
243008,7.296875
832833,0.0
243012,0.09375
669015,255.09375
111963,0.96875
46429,0.0
701790,0.0
111969,0.0
800100,75.265625
210276,0.0
374126,1.953125
406898,96.234375
275832,17.703125
46460,39.375
669057,0.0
767370,0.40625
112017,126.375
308625,0.125
210323,150.171875
963992,0.0
931231,0.125
308645,8.59375
767404,0.0
341422,10.890625
898479,26.9375
177588,29.828125
13755,0.0
996795,0.0
46527,0.328125
603590,31.015625
570825,218.46875
3323342,0.0
144847,71.921875
636382,1.78125
603621,8.359375
636394,1.484375
210425,50.4375
308742,9.765625
669194,0.0
636433,1.09375
308762,4.390625
1029659,0.125
79392,3.390625
46626,0.0
243238,0.0
112185,3.921875
636474,67.328125
407101,0.0
767558,0.0
112204,0.625
800332,3.46875
210512,6.53125
636511,0.0
46699,1524.984375
276085,2817.21875
669303,33.015625
308871,237.640625
46727,29.234375
341652,17.09375
1390230,0.0
472735,0.71875
341672,2.40625
800426,8.109375
505532,205.203125
145086,27.75
177856,0.0
46784,5.578125
308932,68.265625
46794,6.46875
2995915,0.0
243418,0.0625
800475,0.125
46814,0.125
145128,59.96875
2995948,0.0
800492,0.0
931567,82.828125
14073,5.109375
767741,13.34375
2766592,0.0
407300,52.40625
898828,72.03125
46861,3182.265625
243474,44.28125
669473,77.515625
407331,0.0
177957,0.0
210757,1.78125
243527,27.59375
669511,1.25
309068,0.0625
46925,10.453125
112462,1344.265625
603980,0.0
472925,6.703125
178014,28.75
14201,0.28125
571258,0.0
898946,0.125
178051,0.0
210830,0.0
112540,545.875
276381,8.96875
3061665,0.0
866215,0.0625
636841,0.0
604075,21.984375
14263,6.03125
800695,0.0625
47033,12.515625
604090,0.0
178122,0.109375
178135,1.46875
866271,0.171875
178143,0.0
342004,0.0
14329,0.0
833539,0.0
768010,9.84375
768027,32.234375
931869,0.0
47134,1.15625
145443,3.546875
210991,3.78125
538677,2488.34375
243777,78.953125
833610,0.0
309328,1218.953125
145489,0.0
571472,0.0
79959,0.0
79960,29.390625
833631,0.78125
243812,12.28125
1456229,0.0
276592,10.140625
866417,0.125
178301,0.125
899198,13.84375
145543,5.0625
47246,0.3125
276626,0.125
112789,3.03125
768149,14.015625
211095,0.125
899223,0.0625
800926,10.171875
178345,0.0
866491,1.078125
997568,0.0
178371,1.625
2373828,0.0
211146,0.0
309458,338.828125
997588,0.0
538840,0.0
2570457,0.1875
637150,5.28125
768231,1.015625
768241,0.0
833782,19.5625
80118,65.84375
211197,3.453125
1292549,8.984375
47401,0.25
14651,323.90625
47421,2.375
375101,0.0
768321,9.390625
244048,0.0
178536,15.75
244073,0.84375
14699,0.0
768367,0.0
178549,0.0
2800003,0.0
14724,7.625
407942,0.0
670088,50.09375
14757,0.0
407986,12.65625
276917,0.0
113082,0.0
178621,0.125
571845,28.28125
768455,0.0
899530,77.875
932299,0.1875
866767,0.0
866769,0.0
473554,12.84375
80340,0.0
178645,0.0625
178654,0.0
211424,7.28125
866786,622.6875
80358,0.0625
14822,0.0
932328,0.0
1784311,0.0
670226,0.21875
866841,67.546875
211483,17.328125
604702,0.0
80428,19.453125
2406958,0.0
473652,0.0
80443,0.0
834108,8.015625
178750,0.0
670273,0.0
277059,0.0
768585,0.0
309839,0.0
14931,0.0
2701931,0.0
80494,0.0
178799,0.3125
14959,0.0
211570,0.703125
211578,0.0
506513,8.546875
80537,292.15625
342691,0.625
146088,0.0
47789,2.921875
604852,153.625
244406,188.65625
178889,61.84375
572106,12.234375
572105,0.0
178906,5.9375
1194716,0.0
80609,0.0
768737,0.0
1620705,0.0
3455720,0.0
342768,714.15625
604924,2.453125
2996996,0.0
80649,0.15625
2571020,0.0
80657,210.78125
801573,130.296875
211758,1034.0
342833,2.46875
473909,0.0
15158,0.0625
932665,5.9375
244537,2.15625
113480,6.390625
801615,0.0625
80720,8.390625
3226468,0.0
277351,0.65625
244608,0.0
80780,5.171875
179105,0.0
834466,63.84375
1391526,0.0625
572327,0.0
3161008,0.625
670641,28.03125
146354,0.875
408500,0.0
179126,1.109375
48061,0.0
3455945,0.0
408531,1.828125
15318,6.21875
801762,86.59375
244711,47.90625
867307,0.0
179191,0.0
277496,0.0
932858,8.875
48123,0.15625
48126,0.0
179205,40.0625
670734,0.125
212006,0.0
474150,0.0
15405,0.0
146478,0.0
113721,0.0
146490,0.4375
932922,0.0
736318,0.125
277572,0.3125
2571333,0.0
572499,15.0625
769109,0.125
572508,0.0625
310383,67.203125
146544,5.65625
834673,44.375
146551,1.390625
408696,2.5625
81017,1.28125
179335,6.40625
375945,9.125
48265,0.1875
113823,4.015625
212129,9.734375
572578,0.0
212131,14.296875
572579,45.5
343215,0.0
179379,100.46875
310455,0.203125
81079,4.375
81083,1445.140625
605375,8.28125
2014409,0.0
212200,33.75
2440425,0.0
900349,8.328125
802048,0.0
277764,0.0
245019,20.765625
81194,750.453125
245039,35.265625
933172,171.828125
572737,8.421875
146755,0.0
15694,11.09375
81231,6.90625
81248,0.0
343396,2408.84375
540010,0.125
146796,0.0
769388,23.171875
474482,96.671875
376204,19.046875
245133,2.703125
343455,0.125
769444,14.15625
671156,48.546875
179636,0.0
48566,0.828125
310724,0.0
48587,1.59375
769486,0.25
802264,6.484375
277977,3.234375
671204,0.0
540139,0.25
48622,69.171875
2080238,0.0
15856,0.0
179698,6.6875
769523,6.4375
81403,7.5
802302,149.875
179714,0.0
245250,0.0
310789,15.0625
2702854,0.0
671244,17.78125
835085,0.0
179730,72.78125
474648,16.875
245292,0.640625
179764,84.640625
998969,0.0
802382,0.0
769616,499.953125
933458,0.125
81493,92.328125
376422,0.0625
769638,0.0
48757,0.0625
310905,0.0
212612,590.203125
212614,10.109375
147082,15.578125
638603,0.0
867978,0.0
867980,0.0
81561,18.234375
802464,1.296875
507558,0.0
114342,795.703125
638632,0.0
48806,0.125
48811,0.0
573100,0.3125
48816,11.46875
933568,0.859375
81619,0.5625
671452,0.0
868063,0.0625
245489,5.125
933621,0.0
868086,0.0
409337,4.578125
868092,42.21875
147200,663.8125
933633,0.3125
16132,0.1875
48903,0.0
245513,0.0
48908,90.65625
605965,0.140625
81683,5.96875
245534,0.0
376608,663.140625
311074,7.4375
147245,0.421875
180023,0.421875
573241,29.625
16186,0.3125
1589051,0.25
212810,0.0625
81739,0.0
868174,0.5
769876,564.484375
606043,3.53125
147294,0.1875
2113374,0.0
16227,0.0
147306,0.0
16235,0.0
147316,0.4375
343930,50.796875
49026,0.40625
475010,0.0
81796,32.484375
343940,74.75
343954,21.90625
1032082,0.0625
16281,9.875
376739,41.140625
49062,0.0625
81832,0.0
2899881,0.0
81836,0.375
933809,8.34375
81841,0.0
802745,9.53125
81849,0.0
638918,0.0
573391,0.0625
868306,99.921875
770007,17.546875
376793,0.0
573410,4.484375
344037,0.0
802791,75.53125
16361,20.765625
638960,0.0
933883,4.75
245760,39.671875
835585,3.59375
180228,3751.6875
933898,0.1875
49163,0.0
147468,0.0
1032216,0.0
147481,0.09375
49180,76.90625
639005,6.078125
278559,3.234375
2048033,0.0625
180263,29.59375
933927,0.0
278575,132.0625
507955,0.0
16438,31.828125
376888,0.0
835648,66.671875
16448,12.75
409670,19.59375
507975,0.0
540742,0.0
606283,7.421875
639053,163.171875
639056,1.390625
82013,762.109375
868456,51.34375
278644,0.25
82037,0.421875
3227782,0.0
3391646,0.0
213165,107.484375
147635,37.828125
934069,125.6875
147638,1.84375
16574,0.125
803009,1.46875
540867,0.0
475334,0.40625
377035,0.0
671953,29.890625
803026,1.28125
540883,11.171875
344275,140.34375
49367,0.65625
213212,36.84375
49374,3.890625
180449,21.453125
475362,7.265625
377060,0.0
82149,0.0
245992,20.046875
2867436,0.0
246022,402.65625
1032454,0.0
868616,0.375
672011,204.21875
344332,0.0
246032,0.0
868628,0.0
180503,0.0
213273,0.390625
180516,0.125
475431,0.0625
803115,0.0
835894,0.359375
147771,0.40625
147785,0.0
803162,3.0625
409954,660.78125
934243,11.125
999790,0.0
246127,0.0
409968,18.296875
16759,140.640625
475511,0.0
311674,608.640625
311680,2.21875
409985,0.0
115079,0.0
1393036,0.0
246169,0.25
934305,0.0
639397,59.328125
803242,0.3125
573870,292.734375
836017,0.28125
3391937,0.0
16835,54.25
115140,0.0
541125,143.1875
934350,0.796875
934367,0.0
508391,0.1875
2802154,0.0
1950198,6.75
475650,0.0
213510,10.515625
836103,0.0
672269,0.1875
2507287,0.0
573978,11.328125
508443,4.8125
16925,0.0
3064351,0.0
344609,0.0
148004,0.0
16944,7.15625
279097,2.484375
213561,0.0
770628,0.0
770629,235.984375
574033,1.234375
574035,0.0
213590,186.703125
737886,0.75
2376287,0.0
279141,651.59375
574057,2.34375
410219,570.875
49774,1.0
17021,0.0
639621,0.125
49797,0.25
803469,0.0
49806,697.28125
574102,1.21875
82584,1715.859375
344729,0.5
672411,0.0
17060,0.09375
574119,0.125
737969,0.0
803513,0.0
574143,0.0
312004,0.0
803533,0.0
82639,1.0
639697,23.5
246487,0.0
836312,79.625
803544,0.8125
836313,1.234375
377581,1.109375
672498,0.4375
2114297,0.0
312062,0.5
148227,0.0
639748,0.125
279308,0.0
279315,0.0
2540309,0.0
836376,0.0
475932,33.703125
3359519,0.0
770853,0.0
279337,27.71875
836394,0.0625
639789,7.796875
607028,6.328125
82742,1.140625
2802487,0.0
312126,0.125
934721,390.0
475980,16.65625
607053,1.15625
148305,1.96875
246611,190.65625
115544,0.0625
115554,0.0625
279395,0.0
246628,44.46875
1000302,0.0
50034,1.46875
607094,0.125
607105,0.0
148355,0.671875
738182,3.640625
803720,985.21875
82831,858.671875
934801,0.0
213921,0.984375
803752,4.0625
803757,2.125
771010,49.953125
607202,1.09375
17387,0.125
246768,65.28125
869364,0.0
902138,5.5
1393658,0.0
148477,45.484375
3523590,0.0
82955,0.0
574483,0.5625
115733,649.328125
312353,11.484375
312354,3.609375
377891,97.375
869409,6.09375
869417,2.984375
607283,94.546875
377908,60.765625
541760,0.0
672835,0.0
83013,136.515625
181321,13.578125
50251,1.1875
345168,9.6875
181329,15.6875
476248,0.0
1098849,0.0
246885,127.859375
2016362,0.0
1000558,0.0
869487,4.125
476282,0.0
181376,9.4375
836737,0.0
574597,22.328125
345227,0.0
672910,277.390625
312464,0.0
214162,15.125
672918,0.0
83095,1.109375
83106,0.0
246960,20.171875
378041,1.3125
476356,44.984375
771269,0.90625
935117,0.0
640208,0.0
607448,468.53125
247004,0.71875
771297,81.125
509156,0.0625
83194,1.328125
3065088,0.0
476425,0.0
345355,5.546875
247065,0.0
509223,11.296875
574772,153.875
673082,0.0
1426748,0.53125
50493,0.34375
771388,0.0
2508103,0.0
869708,0.1875
312657,0.0
345426,0.0
345427,338.953125
17748,137.9375
50520,4.59375
673114,0.8125
771419,0.953125
771438,672.796875
214383,0.515625
738674,3.578125
116087,1.046875
476541,0.0
771470,0.0
476558,0.0
50581,0.0625
50588,0.0
935330,10.625
509356,29.328125
378288,41.375
509367,10.28125
673208,10.65625
476599,0.0
181694,48.578125
804289,39.25
116178,5.078125
17877,8.890625
181719,0.0
17882,0.0
2999777,0.0
3392996,0.0
476645,53.40625
804338,0.0
935413,0.0
17929,28.21875
17937,0.1875
214546,8.859375
607773,10.3125
837150,147.90625
575012,112.734375
738855,10.859375
149044,98.28125
214580,0.0
181817,0.25
312890,2.734375
607804,574.984375
214593,2.15625
476744,0.0
575051,133.25
804431,0.75
673360,133.828125
509524,18.9375
1590871,0.0
2377304,0.0
443997,19.40625
837215,8.125
83554,22.34375
345708,0.0
149102,0.0
804476,466.28125
345734,137.40625
640675,193.171875
804516,0.0
149166,17.125
149173,0.1875
837311,0.0
116425,0.0
673486,0.96875
804559,3.765625
771792,0.25
837328,0.0
18137,9.703125
607967,33.390625
739041,0.34375
444140,0.0
116465,0.0
247545,2.34375
771838,0.125
378624,270.171875
18176,17.375
1459978,0.0
2639628,0.125
50967,0.0
804635,0.0
313128,1.453125
935739,0.125
771905,0.671875
477001,3.765625
18258,74.46875
542549,183.53125
673621,1.375
2115414,0.0
411487,0.0
903009,8.390625
804706,9.015625
837486,9.046875
51066,0.75
280445,127.203125
608135,0.125
83859,7.671875
575379,23.140625
247699,0.0
837526,0.0
608166,194.34375
477116,2.734375
313284,32.15625
837592,124.3125
673752,0.125
3065843,0.0
215041,0.125
149515,16.625
247824,0.0
215058,0.390625
182302,0.15625
51230,0.0
51233,0.0
575522,2.890625
935990,0.0
1984584,0.0
936009,0.0
18513,0.0
84053,131.609375
641111,0.0
182360,120.03125
673883,0.0
772191,38.296875
411745,25.953125
411761,485.953125
280692,0.40625
673933,0.640625
247963,0.0
247966,63.6875
936095,1.078125
51376,71.03125
313521,0.0
411830,0.734375
936126,0.0
477377,87.4375
575695,6.671875
674011,49.5625
346336,1167.328125
84209,291.515625
379125,469.75
870646,0.0
116984,211.6875
936190,59.734375
837886,0.0
542976,55.875
215296,0.0
18691,0.0
117001,589.0625
936206,17.953125
84258,3.046875
837946,12.234375
280897,0.0625
182598,783.734375
117064,66.984375
2869578,0.0
543055,153.3125
149840,2.25
477523,32.515625
805208,133.140625
837985,0.5625
674150,4.5
805225,0.0
674161,0.5625
674163,5.5
280956,5.34375
280960,0.3125
739713,0.0
18828,0.0
51603,0.0
870809,0.0
84387,0.0
641450,48.65625
3426731,0.0
772526,404.453125
18862,0.0
903609,155.9375
149946,5.421875
608701,3585.03125
543169,0.0
3393991,0.0
2640328,0.0
805332,36.015625
149973,46.90625
674262,0.25
772567,388.59375
674263,37.359375
215513,0.0625
84446,0.125
805345,2.03125
412134,24.3125
936425,114.875
674310,0.1875
346637,514.84375
51736,35.390625
674332,20.859375
51740,1.84375
150048,0.109375
18977,21.0
1002017,0.0
1591840,0.0
2312742,0.0
313899,5.03125
150062,345.015625
838195,188.03125
346684,0.0
248392,122.640625
576072,0.0
936521,0.0
19029,0.0
641626,0.0625
477787,0.0
838241,23.171875
477793,0.0
182884,2.203125
117356,0.0
772721,1.5
674417,0.0
182900,282.578125
805493,0.0
838272,155.21875
248452,6.15625
739975,0.0
772745,0.640625
281225,0.0
838300,68.859375
150181,0.0
281254,0.0625
641709,0.1875
608945,4.78125
477875,817.359375
346806,0.0
838327,0.0
19133,0.0
314050,1.015625
51909,48.3125
936658,9.109375
412393,0.140625
117490,6.8125
3361526,0.0
314113,44.625
477954,33.953125
838414,3.171875
51992,284.75
805661,186.890625
674600,1.09375
19241,13.90625
84777,0.0
314155,4.234375
84814,9.09375
510805,0.5
52062,0.1875
19297,23.609375
183139,5.828125
674662,100.9375
543595,1.84375
772976,345.703125
838524,19.15625
52093,0.96875
84886,0.1875
1035160,0.0625
805785,19.046875
838559,33.78125
510885,0.1875
3099573,1.78125
52151,11.5
215997,0.0
674749,0.0
19392,0.0
773063,0.0
641994,24.921875
281564,0.0625
478173,0.1875
248798,19.1875
2739175,0.0
510953,0.0
314346,178.625
19435,6.234375
936946,17.453125
150530,0.125
314372,0.15625
347148,1.828125
347151,0.375
183311,0.0
478246,0.859375
412710,3.71875
805930,938.90625
937003,34.625
412715,0.0
85038,0.03125
511029,61.46875
248885,0.71875
674873,138.625
511041,0.1875
674887,18.375
117844,30.484375
248916,1.078125
248920,0.6875
150629,316.25
2444397,0.0
609396,16.328125
2509942,0.0
674937,0.0
543867,32.546875
314505,8.09375
937098,114.328125
2575506,0.0
216212,0.21875
52382,27.609375
3427505,0.0
937150,0.125
838847,0.0
576718,6.046875
314576,0.0
740569,0.0
478426,34.34375
838875,3.359375
740576,6.03125
838884,0.0
216294,0.0625
117990,8.046875
314600,390.796875
19701,274.9375
3329291,0.0
773392,1.453125
85271,0.0
806168,0.5625
511257,0.125
937242,0.0
216348,2.4375
19740,0.0625
773407,0.265625
642354,0.0
609590,0.0
347451,0.125
576839,2.34375
380235,0.90625
249175,26.71875
281953,0.0
380259,17.265625
806247,32.421875
118128,0.0
19831,0.0
642427,0.8125
839037,0.0
1002889,0.0
478603,77.140625
183699,0.0
85397,0.8125
2641312,0.0
85410,2.96875
183715,0.1875
118189,3.359375
3067310,0.0
19892,16.890625
937397,0.1875
806336,15.359375
85445,0.40625
85448,22.828125
249303,1.953125
740833,0.90625
183777,0.0
118243,0.0
642542,530.671875
773615,0.0
19953,0.0
2674162,0.0
347639,0.125
52736,29.5625
773642,290.59375
216586,0.265625
1232396,0.0
118289,114.90625
675351,0.0
773666,0.0
314923,0.0
183858,101.46875
118327,57.65625
183867,470.109375
20028,0.0
249420,42.5
1003087,0.0
20050,12.21875
3460695,0.0
347741,0.0
249444,0.0
642664,69.90625
806507,38.40625
118384,0.90625
806523,0.0
806542,761.234375
52900,239.375
675495,3.4375
675500,0.0
609966,361.640625
249528,0.0
151240,0.0
839369,31.890625
806601,0.0
3559122,0.0
577235,421.234375
118493,11.28125
413405,0.0
315104,0.0
118503,0.0
937703,0.0
184043,4.625
642796,1.296875
577261,27.515625
380651,0.0
2674420,0.0
151290,4.265625
315142,2.1875
741127,0.0
839432,0.0
216846,7.546875
118544,1393.546875
85776,74.78125
184091,24.015625
511773,6.375
380704,646.484375
2412330,0.0625
85806,5.234375
479028,441.8125
20278,119.203125
741177,1.859375
380737,0.0
577358,0.0625
413524,32.59375
806740,0.125
20319,11.203125
741236,0.34375
184187,19.921875
675710,1.5
151431,175.703125
118664,1.484375
479113,7.03125
118665,0.0
184199,0.0
675728,0.0
184208,0.0
216986,0.0
85915,22.640625
806822,62.0625
806829,32.546875
151469,69.5
479149,0.0625
20403,93.25
315336,282.796875
184267,50.640625
315339,1.890625
2478029,0.0
151504,0.0
53204,0.0
806877,714.265625
479204,0.0
53221,0.0
413683,0.28125
577531,2688.921875
151549,0.875
741380,0.0625
118791,0.1875
315403,66.484375
118798,0.0
610339,3.8125
610346,5.6875
446509,99.75
577590,89.5625
118853,13.890625
806991,21.34375
774227,0.0
282709,384.703125
184406,0.0
577627,2161.390625
807026,0.25
151666,0.90625
807028,1.03125
249973,26.875
479350,4.078125
282752,0.0
184451,0.0
675976,0.0
741512,0.0
282766,4.828125
741525,0.0
184471,0.609375
807068,0.5
413853,0.0
577701,0.0
1233067,7.484375
282800,15.015625
184502,1301.59375
577720,402.15625
53441,0.0
118979,0.0
544965,0.0
1528006,23.546875
807121,36.46875
1593570,0.0
86250,0.0
151787,5.96875
20729,0.0
217344,0.0
20740,0.0625
807181,0.0
119058,0.0
20760,0.609375
282912,0.0
1528100,0.0
741671,0.0
86312,12.3125
545074,12.578125
741692,0.0
479548,4.890625
184637,1.0
840000,7.921875
414016,29.796875
1036613,0.0
119111,2.5
20812,0.0
479582,944.0625
938337,0.0
741731,0.0
184677,0.0625
53606,0.0
741746,9.109375
20862,2.515625
807294,0.0
1003907,0.0
283015,0.0
